108.977,95.483,135.059,102.65,115.966,104.307,88.8651,120.283,126.507,102.005,118.406,111.826,118.207,118.697,88.5889,105.551,116.812,103.175,107.801,86.2148,73.8783,101.98,100.896,87.8009,82.4197,104.403,97.949,79.404,74.4043,108.467,62.1772,66.7308,58.6941,65.0692,41.2311,54.9181,67.624,57.0088,80.8022,90.9175,37.3631,37.9473,35.1141,40.1622,40.8534,39,36.2491,41.6293,37.1214,40.7063,42.9418,38.5876,63.0079,58.0775,53.0848,63.1981,53.2353,63.3877,53.4603,63.7887,38.3275,33.3766,28.4429,38.1182,28.1603,33.0606,28.0713,38,33,62.8013,59.9083,38.833,60.4401,33.9559,3,55.8032,57.3847,54.2033,56.6392,58.7282,51.8556,32.6956,29.9666,26.9258,24.3516,24.6982,23.8537,21.5407,20.5913,19.8494,17,27.8029,26.2488,24.4131,20.8087,19.2094,22.6716,14.7648,15.6205,19.7231
107.517,94.1116,133.645,101.02,114.56,102.626,87.3212,118.929,124.964,100.802,116.825,110.059,116.469,117.154,86.8332,103.755,115.122,101.514,106.212,85,72.3464,100.658,99.3579,86.2148,81.2712,102.801,96.6747,77.6981,72.8011,106.963,61.2699,65,56.8595,63.7024,39.6989,53.2541,65.7951,55.1543,79.2023,89.9444,39.2938,39.8497,37,42.0595,42.72,40.8534,38.0789,43.4626,38.9102,42.4853,44.7214,40.3113,65.0077,60.075,55.0818,65.192,55.2268,65.3758,55.4437,65.7647,40.3113,35.3553,30.4138,40.1123,30.1496,35.0571,30.0666,40,35,64.0312,61.0328,40.7922,61.7171,35.9026,5,57.0088,58.7282,55.4437,58,60.208,53.1507,33.541,30.8869,27.7308,25.0799,25.807,25,22.3607,21.6333,21.2132,18.0278,26.6271,25,23.3238,19.7231,18.0278,21.2132,13.9284,14.1421,18.0278
112.486,99.0353,138.593,106.019,119.503,107.615,92.3147,123.843,129.958,105.603,121.824,115.004,121.433,122.147,91.7878,108.674,120.108,106.508,111.212,89.8109,77.3369,105.551,104.35,91.214,86.0233,107.801,101.533,82.6801,77.801,111.946,65.7647,69.9714,61.7414,68.6222,44.6878,58.2495,70.6824,60.0083,84.2021,94.5145,34.7131,35.171,32.28,37.3631,37.9473,36.0555,33.2415,38.6264,34.0147,37.5766,39.8121,35.3553,61.0328,56,51,61.0328,51.0392,61.131,51.1566,61.4003,36.8782,32.0156,27.2029,36.4966,26.6833,31.4006,26.4764,36.1248,31.1448,64.0703,61.4003,37.6431,61.6117,32.8938,3.16228,57.1402,58.4123,55.4707,57.6281,59.4138,53.0094,34.7851,31.9531,29.1204,26.6833,26.4008,25.4951,23.7697,22.4722,21.095,18.9737,31.4006,29.8329,28.0179,24.4131,22.8035,26.1725,18.3576,19.105,23.0217
111.036,97.6729,137.186,104.403,118.106,105.948,90.7855,122.495,128.425,104.403,120.254,113.252,119.708,120.615,90.05,106.892,118.431,104.862,109.636,88.6002,75.8222,104.235,102.825,89.6437,84.8764,106.212,100.265,80.9938,76.2168,110.454,64.846,68.2642,59.9333,67.2681,43.1856,56.6127,68.8767,58.1808,82.6196,93.5361,36.6742,37.108,34.2053,39.2938,39.8497,37.9473,35.1141,40.4969,35.8469,39.3954,41.6293,37.1214,63.0317,58,53,63.0317,53.0377,63.1269,53.1507,63.3877,38.833,33.9559,29.1204,38.4708,28.6356,33.3766,28.4429,38.1182,33.1361,65.215,62.434,39.5601,62.8013,34.7851,4.24264,58.2495,59.6657,56.6127,58.8982,60.8112,54.2033,35.4683,32.6956,29.7321,27.2029,27.2947,26.4197,24.3516,23.2594,22.2036,19.6977,30.2324,28.6007,26.9258,23.3238,21.6333,24.7588,17.4642,17.6918,21.4009
113.217,99.7246,139.302,106.832,120.208,108.453,93.086,124.523,130.729,106.212,122.613,115.884,122.299,122.919,92.6607,109.567,120.95,107.336,112.004,90.4268,78.1025,106.217,105.119,92.0054,86.6083,108.6,102.176,83.5284,78.6003,112.699,66.242,70.8308,62.6498,69.3109,45.4533,59.0762,71.5891,60.9262,85,95.0158,33.7343,34.2053,31.3209,36.4005,37,35.1141,32.311,37.6962,33.1059,36.6742,38.9102,34.4819,60.0333,55,50,60.0333,50.04,60.1332,50.1597,60.407,35.9026,31.0483,26.2488,35.5106,25.7099,30.4138,25.4951,35.1283,30.1496,63.5138,60.9016,36.6879,61.0328,31.9531,3,56.6039,57.8014,54.9181,57.0088,58.7282,52.4309,34.4819,31.6228,28.8617,26.4764,26,25.0799,23.5372,22.1359,20.5913,18.6815,32.0156,30.4795,28.6007,25,23.4307,26.9072,18.868,19.8494,23.8537
111.723,98.4937,137.931,104.809,118.87,106.254,91.351,123.329,128.973,105.437,120.739,113.371,119.887,121.165,90.2109,106.944,118.714,105.209,110.114,89.627,76.4199,105.119,103.392,90.1388,85.9826,106.668,101.213,81.2712,76.6942,111.072,66.2118,68.5055,59.9416,68.1175,43.8406,57.0088,68.884,58.1378,83.0963,94.8262,37.3363,37.6563,34.7131,39.8121,40.2616,38.3275,35.4401,40.8044,36.0555,39.5601,41.7852,37.1618,64.1249,59.0339,54.037,64,54,64.0312,54.037,64.195,40.2616,35.4401,30.6757,39.8121,30.0832,34.7131,29.8329,39.3192,34.3657,67.424,64.6607,41.1096,65,36.4005,6.40312,60.4649,61.8466,58.8218,61.0737,62.9365,56.4004,37.6962,34.9285,31.9531,29.4109,29.5296,28.6531,26.5707,25.4951,24.4131,21.9317,31.3847,29.6816,28.178,24.5967,22.8254,25.6125,18.9737,18.6011,21.9317
113.864,100.499,140.014,107.201,120.934,108.724,93.6056,125.32,131.244,107.201,123.065,115.974,122.45,123.434,92.7847,109.59,121.202,107.648,112.446,91.4002,78.6448,107.056,105.646,92.4554,87.6584,109.018,103.078,83.7616,79.0253,113.278,67.5352,71.0211,62.6099,70.0928,46.0109,59.4054,71.5542,60.8358,85.4283,96.2549,34.3657,34.7131,31.7805,36.8782,37.3631,35.4401,32.573,37.9473,33.2415,36.7696,39,34.4384,61.131,56.0357,51.0392,61,51,61.0328,51.0392,61.2046,37.3631,32.573,27.8568,36.8782,27.2029,31.7805,26.9258,36.3456,31.4006,65.7343,63.1348,38.2753,63.2456,33.6155,5.09902,58.8303,60,57.1402,59.203,60.8769,54.6443,36.6879,33.8378,31.0483,28.6356,28.2312,27.313,25.7099,24.3516,22.8254,20.8806,33.0151,31.4006,29.6816,26.0768,24.4131,27.5862,20.1246,20.5183,24.2074
113.846,100.658,140.071,106.827,121.017,108.227,93.4345,125.495,131.046,107.648,122.788,115.248,121.795,123.24,92.1141,108.784,120.673,107.201,112.161,91.8368,78.5175,107.299,105.475,92.1954,88.2043,108.706,103.407,83.2346,78.7464,113.172,68.4471,70.4557,61.7738,70.2922,45.9674,59.0339,70.7107,59.9416,85.1469,97.0618,36.1248,36.3456,33.3766,38.4708,38.833,36.8782,33.9559,39.2938,34.4819,37.9473,40.1622,35.4683,63.2851,58.1378,53.1507,63.0317,53.0377,63,53,63.0714,39.8497,35.1141,30.4631,39.2938,29.7321,34.2053,29.4109,38.6394,33.7343,68.5055,65.8635,40.8534,66.0303,36.2491,7.61577,61.5873,62.8013,59.9083,62.0081,63.7024,57.4282,39.2173,36.4005,33.5261,31.0483,30.8707,29.9666,28.1603,26.9258,25.5539,23.4094,33.6155,31.9061,30.4138,26.8328,25.0599,27.8029,21.1896,20.8087,24.0416
112.45,99.3579,138.708,105.262,119.67,106.607,91.9674,124.197,129.557,106.508,121.264,113.534,120.108,121.754,90.4268,107.042,119.038,105.603,110.635,90.6973,77.0779,106.042,104.005,90.6863,87.1321,107.168,102.201,81.6088,77.2334,111.732,67.624,68.8186,60.0333,69.029,44.5982,57.4891,68.9638,58.1808,83.6301,96.1509,38.1182,38.3275,35.3553,40.4475,40.7922,38.833,35.9026,41.2311,36.4005,39.8497,42.0595,37.3363,65.2763,60.1332,55.1453,65.0308,55.0364,65,55,65.0692,41.7612,37,32.311,41.2311,31.6228,36.1386,31.3209,40.6079,35.6931,69.6348,66.888,42.72,67.2012,38.0789,8.60233,62.6817,64.0312,61.0328,63.2535,65.0692,58.6003,39.9249,37.1618,34.176,31.6228,31.7648,30.8869,28.7924,27.7308,26.6271,24.1661,32.6497,30.8869,29.5466,26,24.1661,26.6271,20.6155,19.7231,22.6716
117.388,104.235,143.628,110.259,124.579,111.606,96.9381,129.074,134.536,111.252,126.254,118.512,125.096,126.732,95.4149,112.004,124.036,110.603,115.624,95.4411,82.0366,110.887,108.977,95.6713,91.8096,112.161,107.005,86.6083,82.2192,116.692,72.0139,73.8173,65,73.8783,49.5177,62.482,73.9256,63.1348,88.6172,100.648,34,34.0588,31.0644,36.1248,36.3456,34.3657,31.4006,36.6742,31.7805,35.171,37.3631,32.573,61.6604,56.4358,51.4782,61.2046,51.2445,61.0737,51.0882,61,39,34.4384,30.0167,38.2753,29.0689,33.2415,28.6356,37.3631,32.573,69.9714,67.5352,40.2492,67.4166,35.8469,10.0499,63.1348,64.0703,61.4003,63.2456,64.6607,58.8303,41.4849,38.6005,35.9026,33.541,32.8938,31.9531,30.5941,29.1204,27.313,25.7099,37.2156,35.5106,34,30.4138,28.6531,31.4006,24.6982,24.4131,27.5862
