0.566667,5.76667,23.25,14.3333,44.0667,88.9833,59.45,42.3333,59.5167,49.2667,73.15,40.6833,40.7167,52.0833,52.85,41.15,30.6833,21.3667,42.6333,38.7667,17.3833,65.45,44.4667,41.0833,53.9167,36.1,87.4833,26.3333,78.6333,77.2333,31.5167,27.2,34.1,50.0833,39.3667,32.2333,41.9833,36.65,60.45,78.9333,56,94.1833,50.5167,57.9833,43.0333,100.267,86.7333,24.5667,25,38.4167,141.433,107.283,145.083,104.133,112.15,101.1,157.6,141.067,90,125.15,98.2333,144.4,131.05,147.533,114.15,139.333,125.167,80.4833,125.867,151.867,111.9,133.95,84.0333,108.1,162.05,147.317,96.8667,162.133,94.9667,158.65,98.1667,130.05,140.867,115.467,98.0167,175.6,137.383,203.2,107.483,86.55,132.833,109.767,104.3,104.25,169.5,115.367,96.5167,92.9333,123.733,102.5,91.3333,85.8333,86.1167,87.5,92.9333,92.9333,85.9,84.5,83.15,89.2833,90.1167,85.1167,89.05,91.0333,94.85,94.85,92.7333,107.367,97.5667,84.8833,91.25,90.8667,90.8667,77.05,86.9667,109.45,81.7167,113.5,79.8333,113.467,85.8333,85.8333,94.2667,98.25,115.083,115.367,104.417,104.417,98.55,89.5667,89.5667,85.7667,92.3833,108.117,82.7667,85.3333,104.467,84.8333,85.7667,85.2,87.8833,85.8333,90.0833,73.7667,98.4833,89.8167,92.2667,102.217,77.8667,85.6333,72.9333,90.3167,78.2833,83.1167,98.45,87.3,76.7833,90.05,99.4667,83.4167,105.15,79.6833,84.6833,87.2,107.367,98.3667,91.8333,90.2167,104.8,104.8,89.4,81.2,81.2,84.9667,85.7667,85.5333,83.1,87.8,83.2333,108.017,83.7,89.9833,90.85,76.7333,89.4333,90.5333,93.8167,83.3667,87.8333,87.75,90.15,89.0833,92.5667,99.7667,105.517,102.55,85.4833,85.6667,86.9833,105.05,89.4,74.9833,96.5,105.517,99.7333,75.95,83,115.167,105.833,88.9667,86.1833,96.1,81.2667,105.983,89.9333,74.4833,98.8833,105.433,104.233,98.35,82.9167,93.4,85.6333,93.2333,89.4833,91.75,105.533,105.633,108.733,78.1833,85.9833,83.8667,86.2167,85.5,107.1,98.3333,83.8667,85.6667,94.4667,92.55
5.75,0.766667,19.4333,10.7167,44.85,91,60.3,44.0667,59.5,49.6167,74.35,41.2667,47.9,53.3,55.3333,42.0167,44.6167,22.9167,43.95,41.5167,19.3667,65.5,44.6833,42.6667,55.0167,36,87.35,28.0667,75.3833,82.6667,33.5667,28.8333,36.15,51.8333,38.3167,34.4667,43.7,38.2167,61.6167,80.1167,61.2833,91,55.4667,59.25,42.3167,99.7667,86.8,26.1667,26.8333,40.45,142.133,107.3,153.05,104.7,113.05,101.783,157.833,141.4,93.15,126.4,98.55,145.8,131.867,147.833,115.05,140.15,125.667,80.85,126.467,153.183,113.133,136.05,85.3,109.333,163.05,148.567,98.3833,163.4,96.1167,159.933,101.767,134.633,141.967,116.933,99.3667,177.15,138.617,158.35,108.683,87.85,134.067,111.067,104.267,104.933,169.55,119.783,97.45,92.0333,125.117,102.3,89.9167,99.3167,87.6167,88.7833,94.2167,94.2167,87.2833,85.8667,84.5667,90.7167,91.5333,86.2,90.3667,92.4,95.5,95.5,94.2167,113.467,85.8333,86.2,92.3833,92.3167,92.3167,90.6,88.3,105.967,83,113.733,81.2833,113.733,87.1333,87.1333,94.2667,98,107.2,115.333,104.3,104.3,98.3333,91.0833,91.0833,87.3667,108.017,99.75,84.3167,86.2333,104.5,86.2833,87.2167,98.55,103.533,87.2833,105.95,74.35,95.85,102.633,93.7833,102.017,79.3667,87.2833,74.35,92.0833,79.8333,84.6667,98.3,88.4667,78.2333,105.967,99.4333,84.7167,105.017,81.25,85.85,88.7333,107.233,98.1833,93.2333,105.95,104.633,104.633,91.0667,94.7167,94.7167,86.5333,87.1333,87.0667,84.4167,103.5,84.85,108.117,85.2667,105.9,92.7333,78.2333,105.35,91.8167,93.9333,84.7,89.3667,89.25,105.9,102.317,94.2167,105.317,105.1,102.567,87.0667,87.25,88.45,104.967,105.183,88.3167,99.4333,104.967,99.4667,89.25,84.6667,115.083,105.783,91.9167,87.8,99.0667,82.8833,105.833,105.717,77.8833,98.6333,105.3,104,98.0333,98.5333,89.6,87.1167,95.2167,90.9333,105.033,104.917,104.833,114.633,79.7667,98.8,85.3,87.8667,87,106.9,98,85.3,87.1667,94.2667,94.1333
9.43333,7.11667,0.383333,14.65,45.4167,91.3667,59.75,44.5333,60.3,49.7667,75.85,41.7,43.5667,53.9833,55.8,42.45,34,24.1333,45.1333,42.3,20.7167,66.0167,45.15,43.6167,55.4667,36.7167,88.6833,28.8667,77.3,79.55,34.85,30.0667,37.1167,64.5167,39.8,35,44.45,39.1833,62.9333,81.4833,59.1833,92.9833,53.1333,64.2833,43.5333,100.233,85.0667,27.4667,27.9,41.65,144.533,109.783,154.867,106.433,115.45,104.5,160.25,144.617,94.7167,128.85,100.75,148.183,134.633,150.867,118.117,142.733,128.35,82.7333,128.95,162.267,115.617,138.35,84.6333,111.767,164.833,151.133,100.5,165.267,98.1167,162.25,97.7333,136.833,144.05,119.033,101.75,179.25,140.683,149.95,110.7,89.55,136.05,113.217,105.667,106.867,171.633,121.933,99.4667,94.7333,127,103.017,85.7,87.7167,90.0333,89.3333,96.75,96.75,89.6667,84.9,86.7833,92.8833,93.7167,88.7333,92.8833,94.8833,97.8833,97.8833,96.75,97.9,87.6333,88.7333,94.8833,94.4833,94.4833,80.6333,88.85,111.067,85.5,101.733,83.0833,101.717,88.95,88.95,84.35,88.3167,100.017,116.65,105.95,105.95,88.6333,104.667,104.883,89.9167,109.733,102.267,86.3833,87.8667,106,85.2333,89.3,87.0667,105.25,89.6333,107.45,74.4167,88.55,93.0333,93.9833,103.617,81.45,89.6,74.6,94.3833,81.8167,87.1333,88.55,90.9167,80.35,107.683,100.9,87.1667,106.75,83.3167,88.2833,87.65,108.717,99.95,95.6667,107.683,106.383,106.133,93.4833,84.8833,84.8833,88.6667,83.5333,89.2,86.8667,105.267,87.25,96.2333,87.25,107.683,95.25,80.2667,93.4333,94.1667,84.0667,87.1333,86.4167,90.9833,107.633,90.9333,96.6167,107.067,106.9,106.517,89.1333,89.2833,90.8333,106.533,93.4333,78.5667,90.05,106.9,101.267,79.4833,86.7167,116.567,92.7833,92.7333,89.5833,89.7833,84.9667,97.0167,107.45,80.1167,100.333,95.4833,95.2667,88.55,87.0167,92.0833,89.5833,97.8833,106.017,93.7,106.85,105.933,98.3167,81.95,89.3667,87.5167,90.4167,88.75,94.1333,88.5333,87.45,89.3333,84.6167,96.65
14.75,11.8167,15.25,0.333333,50.3,99.9833,66.0167,48.65,64.7167,55.15,96.1667,46.3,53.0667,63.7333,61.65,47.05,43.3,28.1167,49.1167,50.8,24.6167,70.2333,49.7667,50.15,60.4,41.8667,93.2667,32.9833,85.4333,88.0833,38.3667,34.1,53.5833,63.7333,44.4833,39.6333,48.55,43.1333,83.0833,101.617,67.8333,100.417,57.35,64.1,47.6167,101.267,90.95,31.4667,31.7,45.5833,148.45,113.117,168.8,110.05,119.117,108.283,163.483,148.017,98.3833,132.25,104.133,151.933,137.933,154.267,121,145.983,136.833,84.95,131.817,174.967,119.15,140.117,92.75,115.35,168.283,154.517,104.2,168.433,101.133,165.317,101.567,140.317,147.367,122.75,121.967,182.45,144.3,163.967,113.75,94.9667,138.95,116.767,109.383,110,186.533,125.433,102.45,92.7167,130.567,106.883,88.9333,104.8,93.25,92.5833,100,100,92.9167,88.1667,90.65,96.7667,97.6,91.9667,96.1333,98.1333,99.9667,99.9667,100,100.117,102.567,91.9667,98.1333,98.35,98.35,84.35,92.0667,114.867,88.7167,105.083,86.9,105.083,104.083,104.083,99.6667,91.9167,119.717,119.967,104.2,104.2,103.817,94.6,94.6,93.1667,99.45,105.65,90.2333,90.8167,95.9333,88.5167,93.1833,104.083,94.9667,90.65,97.4,79.1,103.8,96.7333,97.3167,107.483,85.3667,92.9167,79.1,96.65,85.7333,90.45,103.817,94.2333,84.1667,97.4,105.117,90.5167,99.8667,87.1667,104.6,90.9833,112.783,92.1667,99,97.4,110.1,110.083,96.8,88.7,88.7,92.5,86.8333,93.0167,90.1833,94.9667,90.5833,99.6,91.1667,97.4,97.2833,84.1833,110.533,97.6,88.0167,90.5167,89.7833,94.8,97.4,94.3167,100,99.25,110.533,102.667,93.0333,93.2333,94.2333,99.8667,110.567,82.5333,93.9333,110.533,93.7,83.45,90.6667,119.95,96.1833,109.417,93.35,93.5667,88.8167,98.7167,97.4,83.9833,104.417,110.767,98.5833,103.8,104.133,95.35,92.8667,99.4167,96.7333,96.95,107.667,109.367,100.267,85.75,104.55,91.3333,93.6,92.4,111.967,103.767,91.2667,93.1333,88.4167,99.9
50.1167,51.1,60.0333,56.8833,0.75,79.9667,40.1333,45.2,42.1833,29.8333,91.0333,16.1167,38.35,61.7333,17.2167,32.2667,57.4333,45.6833,63.3167,38.45,40.6833,47.5167,22.8333,59.1333,32.4167,22.7833,66.25,49.3,59.3667,68.0167,48.75,52.4667,54.8667,48.5333,23.4667,55.3833,62.8167,51.5667,78.1,96.6,43.1167,74.0667,71.0333,11.4833,20.1333,81,63.5667,49.6167,40.7167,66.3167,130.433,86.4333,133.783,86.05,105.167,89.7,137.767,121.6,77.2333,114.017,75.35,163.017,111.767,127.883,92.3,119.817,103.3,62.75,105.667,135.083,99.5833,113.933,61.9667,95.7833,142.383,135.183,82.25,143.167,77.2,139.583,76.75,117.917,121.433,104.867,90.4,157.45,126.217,136.017,87.2333,68.75,113,102.067,85.3,82.6,151.183,107.733,74.0333,68.9667,112.25,78.6833,67.5167,68.6167,70.9167,82.05,89.5167,89.5167,70.45,66.7333,77.5667,72.0833,72.1167,69.5833,73.6333,75.7,76.5667,76.55,89.4833,88.0167,78.3333,69.55,75.6667,85.2167,85.2167,71.35,81.85,80.8167,66.7667,87.9,73.55,87.6,79.1833,79.1833,74.7667,78.65,89.3833,89.6667,77.8667,78,78.8833,72.4333,72.4333,82,88.8333,88.3667,74.7167,68.1333,73.8167,67.1333,79.9,68.3167,72.7833,70.7667,87.3333,46.7333,79.4333,70.3667,86.85,83.2333,61.7333,70.8667,46.9333,74.2,72.35,80.2,79.0667,72.2167,70.85,86.8167,81,68.7333,89.2833,73.75,79.1667,69.05,87.5667,79,77.15,86.6,85,84.9833,74.7,76.1,76.1,68.9833,64.95,80.2167,68.2167,72.9833,68.55,88.4667,78.5833,86.8333,75.0333,70.7667,86.3,75.7833,74.4167,68.6167,67.9,81.4667,86.8667,83.6167,89.4,86.2833,85.7833,77.35,80.4,79.7,72.45,89.3833,86.5333,59.9667,72.0167,85.7833,80.4333,60.5167,77.3,89.75,74.2333,74.6833,80.0833,71.5833,66.4333,76.9,86.95,70.6167,79.5333,86.5333,76.7833,78.9333,80.2333,73.5333,71.05,76.1667,85.6167,75.2667,85.7333,82.75,89.2833,72.4333,79.7833,78.7833,71.8333,79.2167,75.5833,78.9667,78.7833,79.85,74.6667,89.5167
84.7667,96.2,102.917,101.967,80.85,2.41667,70.1333,53.2833,73.0167,75.2667,62.85,76.3167,59.3667,38.9333,97.15,55.8667,67.8333,83.8167,45.5167,64.7,78.3333,72.9,65.7333,56.7333,67.8333,79.25,109.3,88.8833,41.05,33.35,87.4833,88.5333,74.3333,37.7,82.2667,82.1667,66.5833,65.2833,49.0333,65.95,53.35,57.2,43.2,98.2,62.25,78.3833,90.7667,85.05,76.9167,88.1333,127.967,103.567,131.35,87.4167,96.5833,87.2,151.517,138.433,82.8333,111.683,96.2167,131.15,129.517,145.433,112.2,137.333,123.25,83.5833,124.167,145.15,97.2333,132.25,78.1167,93.4333,159.467,132.85,83.9833,160.35,105.933,153.633,85.7167,120.067,138.517,102.317,66.3833,163.55,123.917,133.667,105.817,83.5333,131.317,92.2167,98.8833,114.833,148.9,105.283,93,64.1167,109.933,106.4,79.8,81.8333,84.1833,83.5,90.9167,90.9167,83.8333,79.0333,81.5,85.2333,85.25,82.8833,87.0333,88.0333,86.1,85.7167,88.6833,88.5667,82.1,82.8833,88.0333,87.4167,87.4167,75.2333,82.9667,90.85,79.6333,91.75,77.8167,91.3333,82.7,82.7,78.1833,82.8167,88.5667,88.4667,91.0833,88.4667,82.4167,85.5333,85.6333,84.0833,90.3667,90.3167,81.0833,88.4,86.8833,77.5167,82.5667,81.3,85.8833,83.8333,88.3167,64.3167,82.4167,85.1167,88.2,86.8,76.2667,83.8167,64.3167,85.15,76.6167,81.3667,82.4,85.1167,75.1,88.3,93.0167,81.4167,90.7833,78.05,82.3333,81.85,91.9667,83.0833,89,88.3,89.4,89.4,87.7,79.5667,79.5667,81.8833,77.75,82.4167,81.0833,85.8667,81.4833,90.5167,82.0667,88.3,86.1667,75.1,93.65,87.6,78.8667,81.4167,80.6833,84.0667,88.3167,85.4167,91.1333,89.4833,90.1333,90.5667,82.6167,82.85,85.3667,91.0333,93.85,73.6333,81.4333,90.1333,84.7833,74.6,81.75,89.1667,87.3333,87.1833,84.4333,80.6833,79.9,87.7833,88.5167,75.1167,83.9167,88.9833,89.75,82.6667,81.5,85.85,84,86.1333,87.8667,88.0833,90.1333,89.6667,89.4167,76.9,84.1833,82.45,84.8667,83.6333,94.3833,82.6667,82.45,82.85,79.5667,91.1333
66.55,77.5333,82.8667,79.5,45.25,71.2833,0.383333,49.9833,17.9,38.5,105.45,45.3167,45.5833,51.65,61.9667,46.2667,60.0167,68.0667,67.1667,53.9333,66.3,23.2167,34.2833,50.6667,14.2667,46.6,45.8333,71.1167,48.5833,59.1833,74.9333,74.6167,51.95,42.15,45.6833,78.15,83.8833,53.8,92.5667,111.15,41.9333,63.8667,85.5667,57.2833,32.2167,73.4167,41.9167,72.0167,68.55,64.5667,99.7333,65.35,104.75,51.3,75.3,60.1667,111.983,95.6167,52.3833,84.9167,53.25,104.15,85.8667,101.967,69.1,93.8333,80.65,36.1667,78.9667,110.583,71.7333,88.4167,37.95,67.3333,116.85,106.383,57.75,117.6,49.3667,114.05,57.95,93.3833,95.55,75.7167,70.4,131.817,96.9333,107.15,62.85,42.1,86.4167,66.1,63.9667,58.3,122.233,78.6833,54.4667,45.1667,83.35,67.25,45,45.7333,48.2333,47.8333,70.0167,70.0167,48.7667,43.95,59.05,48,48.1,47.0167,50.95,52.5833,52.7833,52.7333,70.0167,67.8167,57.5667,47.0167,52.5833,50.0333,50.0333,50.9167,47.4667,75.7333,44.1667,53.8667,54.5,53.8333,58.5833,58.5833,42.5333,57.65,54.6833,54.9333,63.6833,63.6833,58.1667,64.6333,64.6333,48.15,69.45,53.9667,54.7333,45.8667,65.9833,44.2667,59.6833,45.5833,50.2,48.8167,67.4,35.7833,58.1667,48.9,52,61.7667,39.45,48.8167,35.7667,53.2833,55.1,58.25,58.1667,49.1167,50.8333,67.4,61.8667,45.35,65.95,55.0333,56.8167,46.7167,66.8,60.1833,53.4,67.4,65.2833,65.2833,52.25,54.9333,53.9,56.2333,42.4667,56.85,45.0167,50.2333,45.8833,65.65,56.15,67.4,54.0167,50.8333,66.85,52.1167,53.6667,45.3333,45.3667,47.6833,67.3667,64.05,69.9167,61.05,65.7667,64.3833,56.7167,59.6833,49.2,65.9,66.8167,49.2333,48.3667,65.8,61.5833,50.85,59.05,54.9333,65.1833,51.4,59.2,48,42.65,55.0167,67.4,51.5333,58.3833,50.7167,62.7833,58.1667,60.5833,50.2667,48.1333,52.4,66.0167,51.8333,65.7,70.9167,69.4833,55.1333,58.5333,57.8,49.2333,58.1,64.5833,58.1667,57.8,59.75,57.4167,69.95
36.85,39.5667,56.4833,47.5833,47.3333,55,45.9167,0.666667,40.5167,49.0667,55.1167,47.8333,18.9,22.95,61.3167,22.7667,21.7833,38.3,37.7833,19.7333,28.9833,39.6667,43.9333,25.9333,35.5833,41.8,56.0833,40.1833,34.2333,43.95,30.6,41.45,32.1167,25.5,44.45,29.8,41.8667,28.4833,40.75,64.1667,23.3333,49.75,36.5667,65.9,32.6333,49.1,51.8333,37.3333,28.45,37,113.95,103.583,117.633,75.8167,88.45,73.6,129.15,112.7,68.55,97.5667,86.35,115.867,102.717,118.95,86.45,110.95,124.35,57.3333,115.383,123.533,84.1667,106,69.7,80.2,133.567,119.533,69.3,134.317,82.7667,130.8,67.9833,105.5,112.5,87.4833,65.8333,148.733,110.133,120.017,97.05,57.05,122.45,79.55,76.7,87.1,135.483,90.1833,93.0833,57.0167,95.9833,73.5667,54.7,69.1833,58.8167,70.8167,74.7833,74.7833,73.0167,53.4333,68.15,58.5667,71.2833,76.8,61.4667,63.0167,63.0833,62.3,74.7833,64.0333,69.2333,76.8,63.1667,72.0667,72.1333,62.1333,71.5333,66.8167,54.8833,64.25,63.65,64.25,69.6167,69.2833,64.7167,69.0167,65.6667,66.1,63.2833,63.2833,70.25,74.3167,74.3167,71.65,79.1667,63.9167,65.9333,55.7167,75.6167,53.7333,68.4333,56.2,73.4167,73.0333,75.8333,41.85,70.5333,58.8,76.9333,73.0667,61.3833,73,41.85,63.6,63.2333,68.9167,70.5333,59.5333,61.8167,75.8667,72.4833,73.25,75.9333,64.6833,66.7667,56.0667,78.1333,69.3333,63.8,75.7167,76.7167,76.7167,76.4,52.45,52.45,66.2833,52.65,55.9833,72.9333,73.3333,70.3667,79.1833,67.7,75.8667,64.2167,61.7833,75.3,63.1,65.3167,73.2167,54.75,73.1,76,73.6333,74.55,72.8667,74.2,62.4833,55.9833,68.4167,59.4333,75.9,75.3,60.05,58.2833,74.2667,70.95,59.45,68,66.1667,61.45,71.55,70.4667,58.1833,65.0667,65.3667,75.8167,61.2667,70.05,73.6667,75.05,70.4167,68.8667,60.3833,77.65,62.5833,74.3667,76.2,74.7333,80.3,66.2333,64.4833,70.2667,68.6833,58.4333,56.9833,78.2333,70.5667,68.4833,68.5167,64.6333,74.55
59.6833,60.6833,74.0833,66.8333,37.6667,66,17.1167,41.6167,0.116667,30.9333,90.7333,39.3833,36.8667,56.6,54.6167,36.2,59.1667,59.0167,73.35,40.35,59.0833,16.95,28.7833,51.75,4.31667,44.0833,36.0833,64.9167,50.65,53.7167,59.7333,68.7167,46.65,37.1333,44.2833,71.6,55.5,48.15,77.9,96.3167,32.9,66.4167,70.75,57.7167,32.7333,67,35.65,66.45,59.5667,66.6667,96.9333,66.7833,100.567,50.1833,65.6167,55.8667,121.267,98.4,42.7667,80.75,61.5667,100.083,88.6667,105.017,71.75,96.7,97.4833,38.5667,88.0167,106.3,67.2333,91.2167,47.2,62.5333,119.933,101.983,52.7833,120.6,52.8833,116.5,50.65,89.45,98.4333,71.55,64.45,134.817,92.8167,103.2,72.0333,44.9,95.4667,63.15,50.5333,60.2667,118.417,74.4667,54.2167,40.0167,79.0167,61.1333,46.6167,44.9667,50.4,46.7,48.0833,48.0833,47.4833,44.1167,43.6667,45.5,45.55,49.25,50.75,54.8167,47.3833,47.3833,48.0833,51.85,43.0833,49.25,54.8167,45.0333,45.0667,36.45,45.8667,54.4333,47.5333,51.3,40.2167,51.3,43.9333,43.9333,40.1167,44.5833,53.4833,53.7167,50.85,50.85,43.65,48.2333,48.2333,47.3833,52.55,51.9,40.4833,51.8333,49.1667,44.4833,42.9167,44.2667,49.2,47.5833,51.2667,16.9,43.6833,46.2667,49.0667,48.15,37.1333,47.5833,16.9,48.35,37.6333,44.9667,43.65,51.2833,36.1833,51.2833,46.7833,48.0333,50.4,38.8,41.3,46.85,53.6833,44.5333,56.3167,51.3333,50.9667,50.9667,51.8667,41.3667,41.3667,40.7333,45.85,41.3167,47.6167,49.2167,46.1,52.7,42.7167,51.3333,55.4333,36.1833,50.5333,54.55,40.1,48.0333,47.0167,45.0333,51.3667,48.1333,48.0333,46.0667,52.95,49.85,41.3,42.7667,51.3167,50.3833,50.5333,36.1833,43.3333,52.95,46.5,36.3833,43.6833,53.7167,50.9,48.9167,46.5333,42.85,40.7333,52.6667,51.4,36.1667,45.4333,46.65,49.3833,43.7333,44.6667,52.25,50.2,47.1167,50.1667,47.3833,52.8833,55.4833,53.45,37.6,45.4833,43.3167,49.1833,44.6333,52.15,43.7333,43.3167,42.75,41.7333,48
55.9333,57.3,69.5333,63.6667,22.55,73.9333,31.7333,40.6,31.0333,0.033333,89.2833,28.4,33.7667,53.9167,39.7833,27.6167,47.5333,51.7333,68.6833,34.0667,41.1,36.8667,11.95,49.55,29.2667,30.5667,55.2333,55.1167,53.1833,62.5833,60.35,58.4,63.5667,45.3167,30.0667,59.0167,69.0667,54.9333,76.05,94.4333,34.45,65.3,69.2167,40.65,19.3167,79.9333,58.2333,55.5167,39.1,65.9833,119.95,77.9333,123.45,75.6333,90.1667,79.35,127.867,110.917,68.5667,103.667,67.25,153.433,101.4,117.583,84.3,109.75,94.5167,51.3,94.7667,129.55,89.9333,104.033,52.2167,85.9833,132.233,125.533,75.95,132.9,65.65,129.45,67.85,112.583,111.033,94.4167,85.1333,147.167,115.9,125.867,76.6667,57.1333,101.967,93.2333,76.0333,72.55,140.85,97.0833,66.6667,63.6833,101.683,72.35,72.8,70.1667,75.7333,71.6833,79.3167,79.3167,72.85,68.8,67.6667,72.2167,72.2333,74.5833,73.7333,78.25,70.2167,70.2167,76.9333,76.45,67.4833,74.5667,78.25,75.55,75.55,61.6333,68.95,78.7833,71.9833,76.4667,64.1833,76.4333,70.3,70.3,65.4,67.9667,78.2,78.45,75.55,75.55,70.0167,74.05,74.05,70.2333,76.4167,77.2167,67.3333,61.95,72.95,67.1833,67.1,69.5333,74.3667,72.7333,74.4333,43.3167,70.0167,74.4833,76.7,72.1,62.4167,72.7333,43.8667,71.2167,63.6667,68.4833,70.0167,75.3833,61.4,76.65,72.2833,72.8833,79.0667,64.3833,66.9333,71.5667,78.9833,69.95,82.15,76.8167,76.3833,76.3833,77.3333,65.7833,65.7833,66.45,70.0167,66.9833,72.4667,74.0167,70.9,78.6333,68.3,76.4833,82.1,61.1833,75.8333,79.5333,64.9667,72.3,71.8167,72.1333,76.2833,72.9667,78.7167,73.8833,76.7833,76.7833,66.3,66.3833,76.1667,78.65,75.6333,59.7,65.1833,76.5333,71.2333,60.0167,67.0667,80.4333,75.75,73.0833,67.65,64.8667,64.7,79.5667,76.1,60.4,70.3833,71.9333,76.8,69.0833,68.5667,66.55,74.75,69.8667,74.5833,74.65,76.4333,82.3333,79.7833,62.7667,70.5,66.95,73.55,69.95,77.1333,68.85,66.9167,65.3167,64.9833,78.5167
