0,49.2443,40.4969,25.0799,20.5183,31.3847,34.9285,10.7703,38.1838,7.81025,31.7805,13.8924,8.94427,44.0454,60.7289,46.0109,22.1359,12.8062,7.07107,14.7648,36.8782,41.8808,39.1152,23.7697,58.258,12.1655,19.7231,15.5563,20.1246,33.4215,16.1555,28.6356,5.38516,34.5254,14.0357,43,31.4006,61.5224,47.8017,25.2389,29.4109,57.2189,56.356,42.638,26.2488,32.45,30.4138,15.5242,44.7214,28.178,96.9381,123.045,125.252,115.603,118.068,132.412,143.45,129.808,140.929,136.488,147.085,115.421,106.508,112.712,74.2496,86.5563,132.966,107.615,113.172,106.832,84.1724,131.883,132.608,134.97,135.204,109.202,106.019,94.0479,99.6243,109.293,96.0469,129.321,136.62,142.899,145.774,156.978,141.032,117.686,129.449,104.403,148.661,141.767,142.948,135.37,138.293,138.033,140.584,144.499,140.121,147.411
49.2443,0,79.0253,26.4197,34.2345,40.2492,46.1411,44.0114,84.0773,46.2385,77.026,40.2492,40.6079,9.84886,12.2066,28.6007,42.2019,38.1182,53.3385,60.0083,12.3693,36.4005,35.3412,54.037,48.0937,51.4296,47.2017,37,48.6004,80.6226,37.1214,74.0068,53.7587,61.5549,55.0091,57.6888,32.2025,33.3766,52.5547,36.7967,20.0998,18.3576,15.1327,30.4138,57.7235,34,56.3028,33.7343,73.9256,70.8308,59.6154,85.8662,83.6002,70.0928,71.0282,85.8021,99.7246,87.4586,100.688,98.8838,108.227,83.2406,77.9295,89.0898,42.19,55.5788,84.5281,63.7809,75.1332,71.5122,48.7647,86.4523,87.7268,89.3756,89.0225,67.424,63.6003,51.8652,57.4282,65.1153,55.9464,95.2733,100.18,105.589,105.948,118.191,98.7168,83.2166,90.5539,74.3303,108.467,101.02,103.175,94.8683,97.4166,98.1835,99.2018,104.043,100.404,106.607
40.4969,79.0253,0,53.0754,59.9416,71.8679,75.2861,51.264,17.0294,37.2156,53.1601,40.4599,47.4131,70.4557,91.214,84.9058,62.6259,51.8845,43.9318,25.9615,67.9412,51.2445,49.98,25,59.0085,30.5287,31.8904,55.0091,30.4795,20.8087,43.1856,51.4198,41,20.3961,27.2947,82.201,71.1196,99.8649,43,42.4382,63.0317,78.2943,90.5097,81.9878,63.2851,72.45,68.593,51.0392,78.2304,13.0384,134.317,160.86,161.245,149.037,150,164.806,178.331,165.463,177.722,174.29,184.505,154.486,146.123,152.971,112.414,125.363,162.604,142.215,150.572,145,121.824,165.424,166.604,168.372,168.048,144.972,141.421,129.402,135.059,143.684,132.382,168.107,174.806,180.854,182.784,194.489,176.777,156.237,166.712,143.736,185.526,178.331,179.961,172.003,174.771,174.977,176.828,181.218,177.138,183.984
25.0799,26.4197,53.0754,0,20.2485,33.6155,39.8121,24.1868,57.6975,20.3961,56.0446,13.9284,18.0278,19.4165,38.5876,36.4966,29.2062,18.0278,30.8058,33.8378,14.8661,23.2594,20.6155,28.3196,40.3113,25.0799,21.2132,19.105,22.6274,54.4243,10.7703,52.8867,30.2655,37.2156,28.6356,51.4782,27.6586,49.3964,36.2215,12.6491,11.4018,32.1403,37.5366,35.0571,42.638,29.8329,43.8634,11.6619,61.5549,44.4185,82.0975,108.724,108.301,96.0469,97.3499,112.071,125.256,112.45,124.964,122.066,132.004,103.755,96.566,105.513,61.2699,74.7329,110.91,89.1403,98.2293,93.2952,69.9714,112.446,113.569,115.421,115.209,92.0217,88.4138,76.4199,82.0731,90.6091,79.6492,116.846,122.874,128.705,130.096,142.004,123.762,104.809,114.202,93.6216,132.774,125.495,127.283,119.206,121.918,122.287,123.907,128.425,124.471,131.137
20.5183,34.2345,59.9416,20.2485,0,14.1421,19.9249,11.1803,58.6941,22.8473,43.0465,22.0907,12.53,32.6956,44.1022,25.4951,9.21954,8.06226,21.4709,35,23.0868,43.4166,40.7063,38.833,60.5392,29.5466,32.249,5,33.3766,53.8145,21.0238,40.1123,23.0217,49.6488,32.6497,31.305,11.1803,41.0122,55.0818,29.8329,15.2315,47.4236,37.6431,22.2036,24.1661,12.6491,24.2074,11.0454,42.2019,48.2597,76.4853,102.533,105,96.1509,99.1615,113.217,123.422,109.622,120.507,115.974,126.59,95,86.2844,93.1075,53.7401,66.0681,114.843,87.818,92.6984,86.3134,63.7024,112.294,112.872,115.412,115.832,89.0505,85.9826,74.0945,79.6116,89.5545,75.8024,108.853,116.103,122.381,125.32,136.473,120.801,97.1854,108.977,84.0536,128.222,121.38,122.495,114.978,117.924,117.593,120.254,124.085,119.67,127.016
31.3847,40.2492,71.8679,33.6155,14.1421,0,6.40312,20.6155,68.2422,35.6931,44.0114,36,25.318,41.8688,47.2969,19.6469,9.43398,21.095,29.4109,46.0977,31.8904,56.8595,54.231,52.345,73.7902,42.2019,46.0435,18.0278,47.0956,62.8013,35.1283,41.6293,31.9061,63.2851,44.9222,18.4391,8.06226,34.4384,69.1231,43.9318,25.6125,56.4004,38.1182,15.5242,20.3961,6.32456,17.0294,25.1794,33.8378,59.5063,69.6419,94.6414,98.9798,92.6553,96.7729,110.064,118.072,103.832,113.464,107.935,118.849,85.5862,76.0592,81.4923,46.6476,57.4891,113.6,83.5703,85.4459,78.2432,56.9386,108.268,108.462,111.427,112.272,83.6301,81.0247,69.6419,74.8465,85.44,70.214,99.7046,107.629,114.11,118.004,128.55,114.739,88.459,101.607,74.3303,121.017,114.547,115.209,108.167,111.221,110.436,113.741,117.068,112.414,120.104
34.9285,46.1411,75.2861,39.8121,19.9249,6.40312,0,24.3311,70.3278,40.1123,42.5441,41.1947,30,48.1664,52.4976,23,13.0384,26.0768,31.7805,49.3356,38.2099,63.0714,60.4152,57.0351,80.0625,46.3897,51.0392,23.1948,52.0096,64.6607,40.6079,40.4969,34.5398,68.0294,48.8365,12.0416,14.2127,36.4005,75,49.7293,32.0156,62.6259,42.7551,19.0263,18.3576,12.2066,13.6015,30.8058,28.6356,62.6259,70.6612,94.8683,100.18,95.0789,99.6393,112.539,119.507,105.119,114.057,108.005,119.038,84.9588,74.9667,79.3221,47.927,57.6888,116.842,85.7263,86.093,78.492,58.1808,110.368,110.386,113.53,114.56,85.235,82.8734,71.8401,76.844,87.6413,71.8679,99.1564,107.448,114.018,118.431,128.6,115.836,88.2383,102.083,73.5935,121.491,115.248,115.663,108.908,112.004,110.982,114.612,117.661,112.898,120.739
10.7703,44.0114,51.264,24.1868,11.1803,20.6155,24.3311,0,48.2701,16.0312,33.1361,18.7883,7.2111,40.7922,54.5894,36.1248,11.4018,6.32456,10.2956,25.4951,32.0624,45.2769,42.45,33.0606,62.3699,22.0907,27.6586,7.07107,28.4429,43.1393,19.4165,30.0666,12.0416,44.0454,24.5153,33.2415,21.2132,51.7397,54.1202,29.4109,24.0208,55.0818,48.7032,32.5269,19.2094,22.0227,21.9317,12.53,38.4187,38.9102,87.3212,113.172,116.017,107.331,110.309,124.391,134.529,120.673,131.366,126.59,137.295,105.119,96.0208,102,64.4438,76.4199,125.873,98.9798,103.479,96.8762,74.5185,123.471,124.036,126.59,127.012,100.125,97.0979,85.235,90.7359,100.722,86.8389,119.097,126.59,132.936,136.125,147.139,131.826,107.564,119.754,94.0213,139.054,132.28,133.304,125.877,128.845,128.425,131.21,134.952,130.484,137.906
38.1838,84.0773,17.0294,57.6975,58.6941,68.2422,70.3278,48.2701,0,38.2753,40.05,43.8292,46.7547,76.6942,96.1769,84.1724,58.8218,50.9313,38.833,24.4131,72.0694,62.1289,60.2993,33.2415,72.6911,32.6497,38.3275,53.7401,37.108,6.08276,46.9574,39.0128,36.4005,33.7343,29.0689,75.0267,69.4262,99.7046,57.0701,49.7293,65.7343,86.8332,93.4773,80.7217,55.3624,70.2922,61.0983,52.2015,67.3647,14.1421,135.104,161.227,163.248,152.82,154.693,169.284,181.207,167.738,179.067,174.668,185.267,153.388,144.201,149.566,112.432,124.652,168.6,145.207,151.347,145,122.348,169.189,170.074,172.235,172.261,147.122,143.84,131.822,137.437,146.823,134.063,167.362,174.771,181.069,183.935,195.161,178.997,155.795,167.622,142.274,186.81,179.878,181.108,173.485,176.389,176.185,178.645,182.631,178.281,185.526
7.81025,46.2385,37.2156,20.3961,22.8473,35.6931,40.1123,16.0312,38.2753,0,38.9487,7.07107,10.4403,39.8121,58.1808,47.7074,27.074,14.8661,14.8661,13.8924,34.0147,34.4819,31.7648,17.0294,50.6063,6.7082,12.083,18.0278,12.6491,34.4384,10,35.8469,12.8062,28.0179,10,49.2544,34.0147,62.8013,40,17.8885,27.4591,52.0096,55.2178,44.7772,33.6155,35.4683,37.3631,14.1421,52.3546,26.1725,97.6729,124.085,125.32,114.547,116.469,131.027,143.056,129.727,141.421,137.535,147.922,117.324,108.908,115.953,75.4321,88.2326,130.679,107.005,113.952,108.074,85.0412,130.92,131.826,133.963,133.989,109.124,105.759,93.723,99.3579,108.6,96.2081,131.015,137.906,144.045,146.386,157.877,141.014,119.202,130.177,106.532,149.201,142.144,143.558,135.772,138.622,138.6,140.801,144.959,140.73,147.801
