0,2,3.60555,3,4.24264,5.09902,5.38516,7,7.28011,10.198,10.0499,26.2488,24.0416,28.6007,27.7308,30.2324,27.8927,30.8058,32.311,23.4307,21.9317,23.3452,21.4009,26.9072,25.6125,23.8537,27.2029,25.5539,30.8058,28.178,48.1041,44.8219,46.4004,43.566,51.8556,46.1411,51.3128,53,50.5371,39.2938,37.3631,37.9473,35.1141,40.1622,40.8534,39,36.2491,41.6293,37.1214,40.7063,88.5494,73.9256,79.404,94.255,84.309,65.7419,92.3093,70.7107,80.1311,76.3217,87.8635,105.622,92.2822,99.96,111.772,88.6002,92.0217,101.872,80.1561,130.269,151.489,106.066,130.599,104.623,116.675,142.864,119.817,135.989,110.386,123.434,131.575,128.156,131.103,118.191,128.763,116.25,134.462,141.227,118.962,97.4526,126.59,137.931,145,133.304,120.208,111.866,127.781,132.91,134.629,136.209
2,0,5,3.60555,5.83095,5.09902,6.40312,7.28011,7,10.7703,10.0499,25,23.5372,27.4591,26.9258,29.1548,27.4591,30.4138,31.6228,25,23.4307,24.7588,22.6716,28.2843,26.9072,25,28.4253,26.6271,32.0156,29.1548,49.4975,46.0977,47.634,44.6542,53.1507,47.1699,52.4309,54.0833,51.4782,41.2311,39.2938,39.8497,37,42.0595,42.72,40.8534,38.0789,43.4626,38.9102,42.4853,87.6641,72.9452,78.848,93.6803,83.5703,64.8845,91.5478,70.4557,79.177,76.1643,86.5563,104.995,91.3017,99.2975,110.675,87.9204,90.6863,100.846,79.0759,129.838,150.841,105.119,129.692,103.586,115.261,142.077,119.331,135.148,109.731,122.54,130.92,127.389,130.384,116.846,127.405,115.109,133.462,139.946,118.068,96.2133,125.16,136.561,143.558,131.795,118.802,110.535,126.254,131.655,133.06,134.629
3.60555,5,0,2,1,3.60555,2,4.47214,5.65685,7,7.61577,25.4951,21.9317,27.5862,26.0768,29.0689,25.632,28.4605,30.4138,20,18.4391,19.799,17.8045,23.3452,22.0227,20.2485,23.6008,21.9545,27.2029,24.5967,44.5533,41.2311,42.8019,39.9625,48.2701,42.5441,47.7074,49.3964,46.9574,36.6742,34.7131,35.171,32.28,37.3631,37.9473,36.0555,33.2415,38.6264,34.0147,37.5766,92.1303,77.5242,82.8613,97.719,87.8465,69.3181,95.8541,73.9797,83.7257,79.511,91.4385,109.11,95.8801,103.465,115.378,92.1141,95.5877,105.475,83.7616,133.645,154.984,109.659,134.183,108.227,120.208,146.414,123.227,139.556,113.886,127.016,135.074,131.7,134.629,121.754,132.322,119.854,138.062,144.81,122.544,101.045,130.115,141.485,148.519,136.781,123.746,115.434,131.244,136.499,138.058,139.628
3,3.60555,2,0,3,2.23607,2.82843,4,4.47214,7.28011,7.07107,24.0416,21.1896,26.2488,25.0599,27.8029,25,27.8927,29.5466,21.6333,20,21.2603,19.105,24.7588,23.3452,21.4009,24.8395,23.0217,28.4253,25.5539,45.9674,42.5206,44.0454,41.0488,49.5782,43.566,48.8262,50.4777,47.8853,38.6394,36.6742,37.108,34.2053,39.2938,39.8497,37.9473,35.1141,40.4969,35.8469,39.3954,91.236,76.5376,82.28,97.1236,87.0919,68.4471,95.0789,73.6817,82.7647,79.3095,90.1388,108.467,94.8947,102.786,114.28,91.4166,94.2603,104.446,82.6801,133.195,154.324,108.706,133.27,107.187,118.802,145.619,122.723,138.708,113.217,126.115,134.406,130.924,133.899,120.416,130.969,118.714,137.058,143.534,121.643,99.8098,128.693,140.121,147.085,135.281,122.348,114.11,129.727,135.248,136.499,138.058
4.24264,5.83095,1,3,0,4.47214,2.23607,5,6.40312,7.07107,8.06226,26.2488,22.3607,28.2843,26.6271,29.7321,26,28.7924,30.8869,19.2094,17.6918,19.105,17.2047,22.6716,21.4009,19.7231,23.0217,21.4709,26.6271,24.1661,43.8634,40.6079,42.2019,39.4462,47.634,42.0595,47.1699,48.8774,46.5188,35.6931,33.7343,34.2053,31.3209,36.4005,37,35.1141,32.311,37.6962,33.1059,36.6742,92.5905,78.032,83.1685,98.0306,88.2383,69.7711,96.2549,74.1485,84.22,79.6304,92.0978,109.444,96.3846,103.817,115.935,92.477,96.2601,106,84.3149,133.881,155.322,110.145,134.648,108.757,120.917,146.82,123.491,139.989,114.232,127.475,135.418,132.098,135.004,122.43,133.004,120.433,138.571,145.454,123.004,101.671,130.832,142.172,149.241,137.535,124.451,116.103,132.008,137.131,138.842,140.417
5.09902,5.09902,3.60555,2.23607,4.47214,0,3,2.23607,2.23607,5.83095,5,21.9317,18.9737,24.0832,22.8254,25.6125,22.8035,25.7099,27.313,21.4709,19.7231,20.8087,18.4391,24.2074,22.6716,20.5183,24.0416,22.0227,27.5862,24.4131,45.3431,41.7253,43.1856,40,48.7955,42.4382,47.8017,49.4065,46.6476,39.3192,37.3363,37.6563,34.7131,39.8121,40.2616,38.3275,35.4401,40.8044,36.0555,39.5601,92.6121,77.8267,83.9345,98.7623,88.6002,69.857,96.566,75.5381,84.0773,81.2219,91.0494,110.064,96.1769,104.355,115.434,92.9731,95.1315,105.679,83.863,134.937,155.901,110.018,134.618,108.407,119.553,147.078,124.427,140.118,114.791,127.475,135.978,132.401,135.418,121.264,131.795,119.817,138.311,144.461,123.004,100.802,129.418,140.929,147.787,135.882,123.11,114.978,130.3,136.209,137,138.539
5.38516,6.40312,2,2.82843,2.23607,3,0,2.82843,4.47214,5,5.83095,24.2074,20.1246,26.1725,24.4131,27.5862,23.7697,26.5707,28.6531,18.868,17.2047,18.4391,16.2788,21.9317,20.5183,18.6011,22.0227,20.2485,25.6125,22.8254,43.1393,39.6989,41.2311,38.2753,46.7547,40.8167,46.0435,47.7074,45.1774,36.3456,34.3657,34.7131,31.7805,36.8782,37.3631,35.4401,32.573,37.9473,33.2415,36.7696,93.9149,79.2591,84.7703,99.6243,89.6939,71.1126,97.6934,75.9539,85.4751,81.4985,92.957,111,97.6166,105.342,117.047,93.984,97.0824,107.187,85.44,135.591,156.869,111.414,135.96,109.932,121.631,148.246,125.16,141.365,115.767,128.798,136.956,133.54,136.488,123.24,133.795,121.495,139.789,146.349,124.326,102.616,131.522,142.948,149.913,138.105,125.176,116.932,132.548,138.058,139.313,140.869
7,7.28011,4.47214,4,5,2.23607,2.82843,0,2,3.60555,3.16228,21.4009,17.4642,23.3452,21.6333,24.7588,21.1896,24.0416,25.9422,19.6977,17.8885,18.868,16.4012,22.2036,20.6155,18.3848,21.9317,19.8494,25.4558,22.2036,43.2782,39.598,41.0366,37.8021,46.669,40.2244,45.607,47.2017,44.4185,38.1182,36.1248,36.3456,33.3766,38.4708,38.833,36.8782,33.9559,39.2938,34.4819,37.9473,94.8472,80.0625,86.1278,100.96,90.824,72.0902,98.7927,77.6466,86.3134,83.2947,93.2363,112.272,98.4124,106.569,117.661,95.1893,97.3088,107.912,86.093,137.102,158.114,112.254,136.854,110.639,121.696,149.308,126.606,142.352,117.004,129.711,138.192,134.629,137.641,123.434,133.959,122.037,140.545,146.649,125.24,103.005,131.552,143.087,149.913,137.975,125.256,117.154,132.382,138.405,139.054,140.584
7.28011,7,5.65685,4.47214,6.40312,2.23607,4.47214,2,0,5,3.16228,19.8494,16.7631,21.9317,20.5913,23.4307,20.6155,23.5372,25.0799,21.5407,19.6977,20.5913,18.0278,23.8537,22.2036,19.8494,23.4307,21.2132,26.9072,23.4307,44.8219,41.0366,42.4264,39.0512,48.1041,41.4005,46.8615,48.4149,45.4863,40.1123,38.1182,38.3275,35.3553,40.4475,40.7922,38.833,35.9026,41.2311,36.4005,39.8497,94.0213,79.1581,85.6154,100.424,90.1388,71.3092,98.0816,77.4145,85.4283,83.1505,92.0054,111.683,97.4936,105.948,116.619,94.5569,96.0469,106.944,85.0882,136.693,157.493,111.36,135.989,109.659,120.341,148.556,126.147,141.549,116.387,128.86,137.568,133.899,136.956,122.147,132.654,120.95,139.589,145.417,124.391,101.833,130.177,141.767,148.519,136.517,123.907,115.884,130.908,137.201,137.535,139.054
10.198,10.7703,7,7.28011,7.07107,5.83095,5,3.60555,5,0,3,21.4709,15.8114,23.0217,20.5183,24.2074,19.2354,21.9317,24.4131,16.7631,14.8661,15.6525,13.0384,18.868,17.2047,14.8661,18.4391,16.2788,21.9317,18.6011,39.8246,36.0694,37.4833,34.2053,43.1393,36.6197,42.0119,43.6005,40.8167,36,34,34.0588,31.0644,36.1248,36.3456,34.3657,31.4006,36.6742,31.7805,35.171,98.4124,83.6481,89.56,104.403,94.3398,75.6439,102.318,80.895,89.8944,86.4696,96.8297,115.741,102,110.055,121.264,98.6813,100.896,111.508,89.6939,140.464,161.595,115.836,140.428,114.237,125.256,152.846,130,145.908,120.487,133.282,141.676,138.159,141.152,127.016,137.535,125.642,144.139,150.243,128.81,106.607,135.104,146.659,153.457,141.485,128.818,120.739,135.882,142.004,142.524,144.045
